Rank	Soil	Compartment	OTU_ID	baseMean	estimate	stderror	statistic	p.value	p.adjusted	Kingdom	Phylum	Class	Order	Family	Genus	Species	Clustering	Assignment	PhyClass
864	OTU	B	ES	888396	230.364097078006	2.07681166150203	0.376085959914337	5.52217280851184	3.34832926162045e-08	0.000113575328554166	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	unclassified	unclassified	Reference	Microbial	Proteobacteria.Betaproteobacteria
865	OTU	B	ES	1087325	85.552977257735	5.3659695473598	1.18342415095547	4.53427415946128	5.78019107977201e-06	0.0196064081425867	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	unclassified	Reference	Microbial	Actinobacteria
866	OTU	B	ES	248323	1.07067517379785	5.51286346698266	1.04008018889884	5.30042156924388	1.15535590642088e-07	0.000391896723457963	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Geodermatophilus	unclassified	Reference	Microbial	Actinobacteria
867	OTU	B	ES	235634	2.9055207613529	3.56611945860416	0.822906173582851	4.33356751119953	1.46712261666992e-05	0.0497647991574439	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	unclassified	unclassified	Reference	Microbial	Proteobacteria.Gammaproteobacteria
868	OTU	B	ES	837069	104.327090781546	6.18593341912767	0.74553304806761	8.29732958875713	1.06477674673724e-16	3.61172272493272e-13	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	unclassified	Reference	Microbial	Actinobacteria
869	OTU	B	ES	3116297	631.789288554908	-3.50409394325449	0.488111120527326	-7.17888570018417	7.02818709100178e-13	2.3839610612678e-09	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	unclassified	unclassified	unclassified	Reference	Microbial	Proteobacteria.Deltaproteobacteria
870	OTU	B	ES	4353904	2.47779646975981	4.1625110108673	0.769769900023876	5.40747437739277	6.3919683609188e-08	0.000216815566802366	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	unclassified	unclassified	unclassified	Reference	Microbial	Proteobacteria.Deltaproteobacteria
871	OTU	B	ES	130629	6.53662730058094	2.52721868463549	0.570072963108229	4.43314952327549	9.28664137754859e-06	0.0315002875526448	Bacteria	Chloroflexi	Ktedonobacteria	JG30-KF-AS9	unclassified	unclassified	unclassified	Reference	Microbial	Chloroflexi
872	OTU	B	ES	1039041	4.08588648258729	3.04934332593475	0.496491402525089	6.14178475281988	8.15993843471875e-10	2.7678511170566e-06	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Sporichthyaceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
873	OTU	B	ES	137233	30.7700303245564	1.5808846587404	0.304038161750629	5.19962576289038	1.99690176689348e-07	0.00067734907933027	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	unclassified	unclassified	Reference	Microbial	Proteobacteria.Betaproteobacteria
874	OTU	B	ES	151914	16.2239135880789	2.86593485077322	0.425342699983068	6.73794295961187	1.60644604067733e-11	5.44906496997751e-08	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	unclassified	Reference	Microbial	Proteobacteria.Alphaproteobacteria
875	OTU	B	ES	909520	59.6712507280234	-1.6169796354745	0.240587129166859	-6.7209731504508	1.80514858661959e-11	6.12306400581366e-08	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	Reference	Microbial	Proteobacteria.Deltaproteobacteria
876	OTU	B	ES	846710	33.618102472634	2.09041330586652	0.448743303663912	4.65837214460618	3.1871965904737e-06	0.0108109708348868	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	unclassified	unclassified	Reference	Microbial	Proteobacteria.Betaproteobacteria
877	OTU	B	ES	968085	2.78917534331075	2.71284953073695	0.569635812398089	4.76242797888044	1.91277473942012e-06	0.00648813191611304	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	unclassified	unclassified	unclassified	Reference	Microbial	Actinobacteria
878	OTU	B	ES	1062748	25.4233435776683	3.25732020145304	0.463672405377466	7.02504648470792	2.13994991224264e-12	7.25871010232702e-09	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	unclassified	Reference	Microbial	Actinobacteria
879	OTU	B	ES	254401	63.519939975931	3.7015887418645	0.40805917658979	9.07120573246071	1.17707164232437e-19	3.99262701076427e-16	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	unclassified	Reference	Microbial	Proteobacteria.Alphaproteobacteria
880	OTU	B	ES	1044581	7.95597314527727	2.22061419142029	0.416149971801681	5.33609117358908	9.4971660166228e-08	0.000322143871283846	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Conexibacteraceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
881	OTU	B	ES	230386	51.5448997746714	1.19587227621592	0.242831955805185	4.9246907074097	8.44938902314743e-07	0.00286603275665161	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolinaceae	Anaerolinea	unclassified	Reference	Microbial	Chloroflexi
882	OTU	B	ES	New.ReferenceOTU1408	12.5721605944444	-1.38803367686637	0.311536641651707	-4.45544276752579	8.37202287203379e-06	0.0283979015819386	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	DeNovo	Microbial	Proteobacteria.Deltaproteobacteria
883	OTU	B	ES	New.ReferenceOTU147	42.889789828569	4.95091821254271	0.687803440981234	7.19815854000328	6.10311589119063e-13	2.07017691029186e-09	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	unclassified	unclassified	DeNovo	Microbial	Actinobacteria
884	OTU	B	ES	New.ReferenceOTU1081	2.18373886471969	2.08357887414509	0.443994448456225	4.69280388840384	2.69485798817871e-06	0.0091409582959022	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolinaceae	Anaerolinea	unclassified	DeNovo	Microbial	Chloroflexi
885	OTU	B	ES	New.ReferenceOTU597	9.45187326355585	3.10618016539302	0.425523915007206	7.29966062034474	2.88494481704145e-13	9.78573281940459e-10	Bacteria	Planctomycetes	Phycisphaerae	WD2101	unclassified	unclassified	unclassified	DeNovo	Microbial	Planctomycetes
886	OTU	B	ES	New.ReferenceOTU1414	20.7522019479218	1.9856893702692	0.357265190663372	5.55802642452282	2.72842086402031e-08	9.2548035707569e-05	Bacteria	Chloroflexi	Anaerolineae	GCA004	unclassified	unclassified	unclassified	DeNovo	Microbial	Chloroflexi
887	OTU	B	ES	New.ReferenceOTU1246	8.59745657588681	-1.99660592342907	0.451190079624426	-4.42519907594392	9.63533858510257e-06	0.0326830684806679	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	DeNovo	Microbial	Proteobacteria.Deltaproteobacteria
888	OTU	B	ES	New.ReferenceOTU1421	5.95525575125053	1.66466328218289	0.344783941509996	4.82813461349861	1.37817923784777e-06	0.00467478397477965	Bacteria	Verrucomicrobia	[Pedosphaerae]	[Pedosphaerales]	Ellin515	unclassified	unclassified	DeNovo	Microbial	Verrucomicrobia
889	OTU	B	ES	New.ReferenceOTU1429	3.6137433492676	-2.02528768756217	0.411998462472411	-4.9157651594338	8.84363601691651e-07	0.00299976133693808	Bacteria	Acidobacteria	Acidobacteria-6	CCU21	unclassified	unclassified	unclassified	DeNovo	Microbial	Acidobacteria
890	OTU	B	ES	New.ReferenceOTU438	164.530457859346	-1.64973561094707	0.311290444234129	-5.2996667308755	1.16014250146014e-07	0.000393520336495279	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	DeNovo	Microbial	Proteobacteria.Deltaproteobacteria
891	OTU	B	ES	New.ReferenceOTU954	19.3899528141781	5.35556514219716	1.14145338848288	4.69188246864403	2.70702633570279e-06	0.00918223333070388	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Paludibacter	unclassified	DeNovo	Microbial	Bacteroidetes
892	OTU	B	ES	New.ReferenceOTU955	4.82199407358814	2.5754896030661	0.564899071978134	4.55920310516245	5.13480929664306e-06	0.0174172731342133	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinoallomurus	unclassified	DeNovo	Microbial	Actinobacteria
893	OTU	B	ES	New.ReferenceOTU1221	3.10178230127801	2.02448393675896	0.425164628823614	4.76164713504152	1.92019221521372e-06	0.00651329199400495	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolinaceae	Anaerolinea	unclassified	DeNovo	Microbial	Chloroflexi
894	OTU	B	ES	New.ReferenceOTU1225	8.2721377730733	1.58940929403977	0.324085218374823	4.9042943149648	9.37638135952211e-07	0.0031804685571499	Bacteria	Planctomycetes	Phycisphaerae	WD2101	unclassified	unclassified	unclassified	DeNovo	Microbial	Planctomycetes
895	OTU	B	ES	New.ReferenceOTU1137	0.98190599383317	2.86715311720132	0.640104414068153	4.4791959783237	7.49247206229713e-06	0.0254144652353119	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Conexibacteraceae	Conexibacter	unclassified	DeNovo	Microbial	Actinobacteria
896	OTU	B	ES	New.ReferenceOTU387	3.32138654562577	-6.3674995070618	1.28282654255182	-4.96364808167711	6.91812490713463e-07	0.00234662796850007	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	unclassified	unclassified	DeNovo	Microbial	Proteobacteria.Alphaproteobacteria
897	OTU	B	ES	New.ReferenceOTU419	7.25752848304293	2.7653396809855	0.497383303065913	5.55977585885918	2.70121330738614e-08	9.16251553865379e-05	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Conexibacteraceae	unclassified	unclassified	DeNovo	Microbial	Actinobacteria
898	OTU	B	ES	New.ReferenceOTU979	2.24773575282141	3.46521421038417	0.678151982616775	5.10978998691857	3.22517114045231e-07	0.00109397805084143	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	unclassified	unclassified	unclassified	DeNovo	Microbial	Proteobacteria.Deltaproteobacteria
899	OTU	B	ES	New.ReferenceOTU1203	13.9587868682574	-1.96010195418485	0.37421211569365	-5.23794359397357	1.62375669150411e-07	0.000550778269758195	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	DeNovo	unassigned	unassigned
900	OTU	B	ES	New.ReferenceOTU212	2.89894130987441	2.67149436497563	0.435582019308274	6.13316033847791	8.6150240883739e-10	2.92221617077643e-06	Bacteria	Planctomycetes	Phycisphaerae	WD2101	unclassified	unclassified	unclassified	DeNovo	Microbial	Planctomycetes
901	OTU	B	ES	New.ReferenceOTU1219	18.5876725555096	1.50391201151181	0.335789182496208	4.47873871436819	7.50853718539327e-06	0.025468958132854	Bacteria	Chloroflexi	Anaerolineae	A31	unclassified	unclassified	unclassified	DeNovo	Microbial	Chloroflexi
902	OTU	B	ES	New.ReferenceOTU1216	4.15753376519191	3.83457225001017	0.79064352577433	4.84993821489238	1.23499937385011e-06	0.00418911787609959	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinoallomurus	unclassified	DeNovo	Microbial	Actinobacteria
903	OTU	B	ES	New.ReferenceOTU194	28.4778211887807	-5.09393388145634	0.710011067643873	-7.17444292574232	7.26022021034313e-13	2.46266669534839e-09	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	unclassified	unclassified	DeNovo	Microbial	Proteobacteria.Alphaproteobacteria
904	OTU	B	ES	New.ReferenceOTU1007	1.41398148325936	2.6018695791542	0.552074030976523	4.71289978003846	2.44216324458962e-06	0.00828381772564801	Bacteria	Planctomycetes	Planctomycetia	Gemmatales	Isosphaeraceae	unclassified	unclassified	DeNovo	Microbial	Planctomycetes
905	OTU	B	ES	New.ReferenceOTU524	4.2614629883669	-3.07483574781135	0.697847837524121	-4.40616934304832	1.0521471917301e-05	0.0356888327434849	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	DeNovo	Microbial	Proteobacteria.Deltaproteobacteria
906	OTU	B	ES	New.ReferenceOTU27	8.74405500531343	2.19642744762762	0.397000780927959	5.53255195743856	3.15604910457957e-08	0.000107053185627339	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	DeNovo	unassigned	unassigned
907	OTU	B	ES	New.ReferenceOTU754	13.3227411680374	1.51785110969619	0.344473669303819	4.40629065427197	1.05155840615827e-05	0.0356688611368885	Bacteria	Chloroflexi	Anaerolineae	GCA004	unclassified	unclassified	unclassified	DeNovo	Microbial	Chloroflexi
908	OTU	B	ES	New.ReferenceOTU1157	7.47902034558654	-2.17735716281798	0.442185371113889	-4.92408230813494	8.47571587778938e-07	0.00287496282574616	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	unclassified	DeNovo	Microbial	Proteobacteria.Deltaproteobacteria
909	OTU	B	ES	New.ReferenceOTU1446	56.7459518560431	-2.30732422834344	0.385187923701255	-5.99012608228329	2.09678420763542e-09	7.11229203229934e-06	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	DeNovo	Microbial	Proteobacteria.Deltaproteobacteria
910	OTU	B	ES	New.ReferenceOTU1142	22.1340911261877	-3.62644387136956	0.611772639078812	-5.9277640739706	3.07087264729524e-09	1.04164000196255e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Ellin329	unclassified	unclassified	unclassified	DeNovo	Microbial	Proteobacteria.Alphaproteobacteria
911	OTU	B	ES	New.ReferenceOTU1055	3.37145354092524	2.38460861355809	0.518556317499781	4.59855281496807	4.25435868731617e-06	0.0144307846673764	Bacteria	Planctomycetes	Phycisphaerae	WD2101	unclassified	unclassified	unclassified	DeNovo	Microbial	Planctomycetes
912	OTU	B	ES	New.ReferenceOTU1031	5.65594611394163	1.63634768853647	0.349506218816048	4.68188432835212	2.84249869677294e-06	0.00964175557945382	Bacteria	Chloroflexi	Anaerolineae	GCA004	unclassified	unclassified	unclassified	DeNovo	Microbial	Chloroflexi
913	OTU	B	ES	New.ReferenceOTU797	0.848618121088635	-3.9615166132447	0.829475634198413	-4.77592885181374	1.78879634490717e-06	0.00606759720192512	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	unclassified	unclassified	unclassified	DeNovo	Microbial	Proteobacteria.Deltaproteobacteria
914	OTU	B	ES	New.ReferenceOTU869	7.63961963250794	2.21020149894016	0.378075805417569	5.84592155136477	5.03771432700537e-09	1.70879269972022e-05	Bacteria	Chloroflexi	Anaerolineae	SBR1031	oc28	unclassified	unclassified	DeNovo	Microbial	Chloroflexi
915	OTU	B	ES	New.CleanUp.ReferenceOTU30093	3.95720815747382	3.47152573068911	0.634293295737224	5.47306073392159	4.42328432226542e-08	0.000150037804211243	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	unclassified	DeNovo	Microbial	Proteobacteria.Alphaproteobacteria
916	OTU	B	ES	New.CleanUp.ReferenceOTU47334	2.40226573585681	3.28957719231471	0.615210567968682	5.34707523503103	8.93868675120555e-08	0.000303200254600892	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	unclassified	unclassified	DeNovo	Microbial	Actinobacteria
917	OTU	B	ES	New.CleanUp.ReferenceOTU47923	1.35981241168836	3.80824081120106	0.733287638038703	5.19337926026793	2.06510889823042e-07	0.00070048493827976	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	unclassified	unclassified	unclassified	DeNovo	Microbial	Actinobacteria
918	OTU	B	ES	New.CleanUp.ReferenceOTU50956	2.78511947949797	2.1994294999162	0.341024384831953	6.4494786817078	1.12235545809706e-10	3.80702971386523e-07	Bacteria	Chloroflexi	Ellin6529	unclassified	unclassified	unclassified	unclassified	DeNovo	Microbial	Chloroflexi
919	OTU	B	ES	New.CleanUp.ReferenceOTU152889	1.45416246881693	2.69796261830395	0.539939583117292	4.99678612693573	5.82936577128176e-07	0.00197732086961877	Bacteria	Planctomycetes	Phycisphaerae	WD2101	unclassified	unclassified	unclassified	DeNovo	Microbial	Planctomycetes
920	OTU	B	ES	New.CleanUp.ReferenceOTU174660	1.83800648426879	6.53358532489891	1.43303893717177	4.55925177985291	5.13361942470782e-06	0.0174132370886089	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinopolysporaceae	Actinopolyspora	unclassified	DeNovo	Microbial	Actinobacteria
921	OTU	B	ES	New.CleanUp.ReferenceOTU181373	4.64763380872727	-3.91795525476115	0.740263841178119	-5.29264707637992	1.20558441384564e-07	0.000408934233176441	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	unclassified	unclassified	unclassified	DeNovo	Microbial	Proteobacteria.Deltaproteobacteria
922	OTU	B	ES	New.CleanUp.ReferenceOTU185574	1.56650011176066	4.5961767960003	0.814483896919555	5.64305422536089	1.67059701400221e-08	5.66666507149548e-05	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	unclassified	unclassified	unclassified	DeNovo	Microbial	Actinobacteria
923	OTU	D	BS	594259	4.09219605291117	-9.3427621274994	1.94713626544842	-4.79820662440787	1.60092581985283e-06	0.00942625122729344	Bacteria	Firmicutes	Clostridia	Clostridiales	Symbiobacteriaceae	Symbiobacterium	unclassified	Reference	Microbial	Firmicutes
924	OTU	D	BS	592970	173.418855995506	-2.11304112382899	0.447681564570622	-4.71996457092362	2.35885724502446e-06	0.013888951458704	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	Reference	Microbial	Proteobacteria.Deltaproteobacteria
925	OTU	D	BS	575613	12.3041606053631	-8.1685237512159	1.21447323106968	-6.7259808962782	1.74413447978938e-11	1.02694638169999e-07	Bacteria	Firmicutes	Clostridia	Clostridiales	Symbiobacteriaceae	Symbiobacterium	unclassified	Reference	Microbial	Firmicutes
926	OTU	D	BS	137875	4.14040875498635	-10.2786338798724	1.94839528688561	-5.27543561055424	1.32441108434719e-07	0.000779813246463627	Bacteria	Firmicutes	Clostridia	Clostridiales	Symbiobacteriaceae	Symbiobacterium	unclassified	Reference	Microbial	Firmicutes
927	OTU	D	BS	909520	59.6712507280234	-2.08518009766181	0.454239748002294	-4.59048356475243	4.42220279731593e-06	0.0260379300705962	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified	Reference	Microbial	Proteobacteria.Deltaproteobacteria
928	OTU	D	BS	New.ReferenceOTU1513	13.1426489766898	-6.74524881142839	1.33109601422934	-5.06743971833891	4.03202131628115e-07	0.00237405415102634	Bacteria	Firmicutes	Clostridia	Clostridiales	Symbiobacteriaceae	Symbiobacterium	unclassified	DeNovo	Microbial	Firmicutes
929	OTU	D	BS	New.CleanUp.ReferenceOTU33320	10.9958310890555	-6.85110791422392	1.21855797064937	-5.62230774344939	1.88423213735616e-08	0.00011094358824753	Bacteria	Firmicutes	Clostridia	Clostridiales	Symbiobacteriaceae	Symbiobacterium	unclassified	DeNovo	Microbial	Firmicutes
930	OTU	D	BS	New.CleanUp.ReferenceOTU282889	0.841346169499742	-8.50115105862612	1.85825783955915	-4.57479628372934	4.76683583653001e-06	0.0280671294054887	Bacteria	Firmicutes	Clostridia	Clostridiales	Symbiobacteriaceae	Symbiobacterium	unclassified	DeNovo	Microbial	Firmicutes
931	OTU	D	RS	1033426	22.6228439989442	2.04675117483166	0.389676230075742	5.25244040272568	1.50097039362414e-07	0.000733974522482204	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	unclassified	Reference	Microbial	Actinobacteria
932	OTU	D	RS	328081	4.11577431385405	2.09414653421389	0.274166083687673	7.63824068260582	2.20209932028049e-14	1.07682656761716e-10	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	unclassified	unclassified	Reference	Microbial	Actinobacteria
